tsizeMS_L,tsizeS_M,NoEssai,NoBloc,NoTraitement,ID,ID_bl,DensitePlants,PrecCropFiveClasses,Cultivar,Maturity5,growing.season,temp_moy_5years,prec_tot_5years,sdi_5years,gdd_5years,NtotDose,PtotDose,KtotDose,soilTextIlr1,soilTextIlr2,soilTextIlr3,soilTypeIlr1_3,soilTypeIlr2_3,soil_pH,soil_P1_Fv.AlP,soil_P1_Al.P,soil_K2_FvMgCa.K,soil_K2_Fv.MgCa,soil_K2_Mg.Ca,soil_P,soil_K,soil_Al,ISP1,test_type
0.8639969933604832,0.8933790853126831,1,2,3,1-2-3,1-2,31226,Cereal,Goldrush,mid-season,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,100,190,270,1.6655421506181551,2.6862868792897086,0.754024324770664,-0.272357335846828,-1.0272606698480418,5.59098,-7.080196892624967,3.3593112035876223,-2.36442946941714,-6.7429482181627725,1.8922619587539207,15.90806474,264.6448774,1840.163419,0.8644919562983662,N
0.8432668043938412,0.7273030064123153,1,2,4,1-2-4,1-2,31226,Cereal,Goldrush,mid-season,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,130,190,270,1.6655421506181551,2.6862868792897086,0.754024324770664,-0.272357335846828,-1.0272606698480418,5.59098,-7.080196892624967,3.3593112035876223,-2.36442946941714,-6.7429482181627725,1.8922619587539207,15.90806474,264.6448774,1840.163419,0.8644919562983662,N
0.581340499570497,0.6682442951362548,1,2,5,1-2-5,1-2,31226,Cereal,Goldrush,mid-season,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,160,190,270,1.6655421506181551,2.6862868792897086,0.754024324770664,-0.272357335846828,-1.0272606698480418,5.59098,-7.080196892624967,3.3593112035876223,-2.36442946941714,-6.7429482181627725,1.8922619587539207,15.90806474,264.6448774,1840.163419,0.8644919562983662,N
0.1900144407684604,0.7891340184203075,1,2,6,1-2-6,1-2,31226,Cereal,Goldrush,mid-season,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,190,190,270,1.6655421506181551,2.6862868792897086,0.754024324770664,-0.272357335846828,-1.0272606698480418,5.59098,-7.080196892624967,3.3593112035876223,-2.36442946941714,-6.7429482181627725,1.8922619587539207,15.90806474,264.6448774,1840.163419,0.8644919562983662,N
0.6584446432516518,0.8344914629159217,1,2,7,1-2-7,1-2,31226,Cereal,Goldrush,mid-season,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,220,190,270,1.6655421506181551,2.6862868792897086,0.754024324770664,-0.272357335846828,-1.0272606698480418,5.59098,-7.080196892624967,3.3593112035876223,-2.36442946941714,-6.7429482181627725,1.8922619587539207,15.90806474,264.6448774,1840.163419,0.8644919562983662,N
0.7340875591224338,1.1942079265817909,1,2,8,1-2-8,1-2,31226,Cereal,Goldrush,mid-season,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,250,190,270,1.6655421506181551,2.6862868792897086,0.754024324770664,-0.272357335846828,-1.0272606698480418,5.59098,-7.080196892624967,3.3593112035876223,-2.36442946941714,-6.7429482181627725,1.8922619587539207,15.90806474,264.6448774,1840.163419,0.8644919562983662,N
-0.33426738324093186,1.0335617403165562,1,3,1,1-3-1,1-3,31226,Cereal,Goldrush,mid-season,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,0,190,270,1.6655421506181551,2.6862868792897086,0.754024324770664,-0.272357335846828,-1.0272606698480418,5.53021,-6.97092365906085,3.3307583274947548,-3.1460370299275615,-6.887970986093311,1.8642891850898835,18.55285847,95.37452537,2061.166724,0.9001143989941495,N
0.5227726318480204,0.634008151813467,1,3,2,1-3-2,1-3,31226,Cereal,Goldrush,mid-season,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,70,190,270,1.6655421506181551,2.6862868792897086,0.754024324770664,-0.272357335846828,-1.0272606698480418,5.53021,-6.97092365906085,3.3307583274947548,-3.1460370299275615,-6.887970986093311,1.8642891850898835,18.55285847,95.37452537,2061.166724,0.9001143989941495,N
0.7201450776146344,0.8801134518409373,1,3,3,1-3-3,1-3,31226,Cereal,Goldrush,mid-season,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,100,190,270,1.6655421506181551,2.6862868792897086,0.754024324770664,-0.272357335846828,-1.0272606698480418,5.53021,-6.97092365906085,3.3307583274947548,-3.1460370299275615,-6.887970986093311,1.8642891850898835,18.55285847,95.37452537,2061.166724,0.9001143989941495,N
0.4761173606902137,0.7127525135007629,1,3,4,1-3-4,1-3,31226,Cereal,Goldrush,mid-season,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,130,190,270,1.6655421506181551,2.6862868792897086,0.754024324770664,-0.272357335846828,-1.0272606698480418,5.53021,-6.97092365906085,3.3307583274947548,-3.1460370299275615,-6.887970986093311,1.8642891850898835,18.55285847,95.37452537,2061.166724,0.9001143989941495,N
0.3546588876839062,0.7112807551328425,1,3,5,1-3-5,1-3,31226,Cereal,Goldrush,mid-season,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,160,190,270,1.6655421506181551,2.6862868792897086,0.754024324770664,-0.272357335846828,-1.0272606698480418,5.53021,-6.97092365906085,3.3307583274947548,-3.1460370299275615,-6.887970986093311,1.8642891850898835,18.55285847,95.37452537,2061.166724,0.9001143989941495,N
0.5127559256500518,0.8201003077364593,1,3,6,1-3-6,1-3,31226,Cereal,Goldrush,mid-season,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,190,190,270,1.6655421506181551,2.6862868792897086,0.754024324770664,-0.272357335846828,-1.0272606698480418,5.53021,-6.97092365906085,3.3307583274947548,-3.1460370299275615,-6.887970986093311,1.8642891850898835,18.55285847,95.37452537,2061.166724,0.9001143989941495,N
-0.0012737020953925149,0.8046661600442093,1,3,7,1-3-7,1-3,31226,Cereal,Goldrush,mid-season,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,220,190,270,1.6655421506181551,2.6862868792897086,0.754024324770664,-0.272357335846828,-1.0272606698480418,5.53021,-6.97092365906085,3.3307583274947548,-3.1460370299275615,-6.887970986093311,1.8642891850898835,18.55285847,95.37452537,2061.166724,0.9001143989941495,N
0.6701479463161184,1.122750008861709,1,3,8,1-3-8,1-3,31226,Cereal,Goldrush,mid-season,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,250,190,270,1.6655421506181551,2.6862868792897086,0.754024324770664,-0.272357335846828,-1.0272606698480418,5.53021,-6.97092365906085,3.3307583274947548,-3.1460370299275615,-6.887970986093311,1.8642891850898835,18.55285847,95.37452537,2061.166724,0.9001143989941495,N
-0.3887969756352867,0.058959701107047804,2,1,1,2-1-1,2-1,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,0,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.812430000000001,-6.746571224150253,2.74138949446196,-2.8229736221995054,-6.556050468250005,1.982824344540048,37.05485602,181.497948,1788.816689,2.071473071995696,N
0.3359284656514429,0.37045815614800354,2,1,2,2-1-2,2-1,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,70,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.812430000000001,-6.746571224150253,2.74138949446196,-2.8229736221995054,-6.556050468250005,1.982824344540048,37.05485602,181.497948,1788.816689,2.071473071995696,N
0.8510455439114817,0.8313597908092158,2,1,3,2-1-3,2-1,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,100,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.812430000000001,-6.746571224150253,2.74138949446196,-2.8229736221995054,-6.556050468250005,1.982824344540048,37.05485602,181.497948,1788.816689,2.071473071995696,N
1.0713636012169556,0.3760367332271403,2,1,4,2-1-4,2-1,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,130,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.812430000000001,-6.746571224150253,2.74138949446196,-2.8229736221995054,-6.556050468250005,1.982824344540048,37.05485602,181.497948,1788.816689,2.071473071995696,N
1.4642234999571815,1.0415620825855854,2,1,5,2-1-5,2-1,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,160,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.812430000000001,-6.746571224150253,2.74138949446196,-2.8229736221995054,-6.556050468250005,1.982824344540048,37.05485602,181.497948,1788.816689,2.071473071995696,N
0.9844766615015568,0.9408025381793033,2,1,6,2-1-6,2-1,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,190,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.812430000000001,-6.746571224150253,2.74138949446196,-2.8229736221995054,-6.556050468250005,1.982824344540048,37.05485602,181.497948,1788.816689,2.071473071995696,N
1.6902011292044365,0.8741492087444827,2,1,7,2-1-7,2-1,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,220,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.812430000000001,-6.746571224150253,2.74138949446196,-2.8229736221995054,-6.556050468250005,1.982824344540048,37.05485602,181.497948,1788.816689,2.071473071995696,N
0.9262450659907591,0.3373197439548387,2,1,8,2-1-8,2-1,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,250,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.812430000000001,-6.746571224150253,2.74138949446196,-2.8229736221995054,-6.556050468250005,1.982824344540048,37.05485602,181.497948,1788.816689,2.071473071995696,N
-0.49170104430929606,0.025599421209913042,2,2,1,2-2-1,2-2,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,0,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.56832,-6.6883819084681395,2.817499369002927,-2.849963893521383,-6.694893735635993,1.7335851422689759,37.69809993,157.1380014,2026.682529,1.8600890564049462,N
1.1993624691815703,0.7739021419683989,2,2,2,2-2-2,2-2,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,70,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.56832,-6.6883819084681395,2.817499369002927,-2.849963893521383,-6.694893735635993,1.7335851422689759,37.69809993,157.1380014,2026.682529,1.8600890564049462,N
1.0129757623330127,0.5618139304176597,2,2,3,2-2-3,2-2,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,100,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.56832,-6.6883819084681395,2.817499369002927,-2.849963893521383,-6.694893735635993,1.7335851422689759,37.69809993,157.1380014,2026.682529,1.8600890564049462,N
1.256773307705967,0.8272396205209309,2,2,4,2-2-4,2-2,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,130,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.56832,-6.6883819084681395,2.817499369002927,-2.849963893521383,-6.694893735635993,1.7335851422689759,37.69809993,157.1380014,2026.682529,1.8600890564049462,N
1.729340634588815,0.7322473636607474,2,2,5,2-2-5,2-2,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,160,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.56832,-6.6883819084681395,2.817499369002927,-2.849963893521383,-6.694893735635993,1.7335851422689759,37.69809993,157.1380014,2026.682529,1.8600890564049462,N
1.2534735427612893,0.9501639515083318,2,2,6,2-2-6,2-2,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,190,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.56832,-6.6883819084681395,2.817499369002927,-2.849963893521383,-6.694893735635993,1.7335851422689759,37.69809993,157.1380014,2026.682529,1.8600890564049462,N
1.413066052762705,1.1308473840646358,2,2,7,2-2-7,2-2,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,220,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.56832,-6.6883819084681395,2.817499369002927,-2.849963893521383,-6.694893735635993,1.7335851422689759,37.69809993,157.1380014,2026.682529,1.8600890564049462,N
0.5662919207851657,0.6882062680862859,2,2,8,2-2-8,2-2,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,250,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.56832,-6.6883819084681395,2.817499369002927,-2.849963893521383,-6.694893735635993,1.7335851422689759,37.69809993,157.1380014,2026.682529,1.8600890564049462,N
-4.555230859599121,0.007830719909453387,2,3,1,2-3-1,2-3,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,0,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.3726199999999995,-6.498187255709646,2.4668368691989957,-2.933631896127071,-6.963411100030616,1.6755889408894467,60.97795322,114.619883,1996.491228,3.054256004975545,N
1.0874012351323918,0.8001655492000725,2,3,2,2-3-2,2-3,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,70,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.3726199999999995,-6.498187255709646,2.4668368691989957,-2.933631896127071,-6.963411100030616,1.6755889408894467,60.97795322,114.619883,1996.491228,3.054256004975545,N
0.6036947105414554,0.38310186225397286,2,3,3,2-3-3,2-3,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,100,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.3726199999999995,-6.498187255709646,2.4668368691989957,-2.933631896127071,-6.963411100030616,1.6755889408894467,60.97795322,114.619883,1996.491228,3.054256004975545,N
1.0565366891889367,0.44124734928058074,2,3,4,2-3-4,2-3,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,130,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.3726199999999995,-6.498187255709646,2.4668368691989957,-2.933631896127071,-6.963411100030616,1.6755889408894467,60.97795322,114.619883,1996.491228,3.054256004975545,N
1.3067870993622073,0.3320916055659291,2,3,5,2-3-5,2-3,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,160,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.3726199999999995,-6.498187255709646,2.4668368691989957,-2.933631896127071,-6.963411100030616,1.6755889408894467,60.97795322,114.619883,1996.491228,3.054256004975545,N
1.3385884483957187,0.6163663604828199,2,3,6,2-3-6,2-3,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,190,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.3726199999999995,-6.498187255709646,2.4668368691989957,-2.933631896127071,-6.963411100030616,1.6755889408894467,60.97795322,114.619883,1996.491228,3.054256004975545,N
1.110538426830816,1.1007814978251176,2,3,7,2-3-7,2-3,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,220,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.3726199999999995,-6.498187255709646,2.4668368691989957,-2.933631896127071,-6.963411100030616,1.6755889408894467,60.97795322,114.619883,1996.491228,3.054256004975545,N
1.2808760925437865,0.7585366660465405,2,3,8,2-3-8,2-3,31226,Cereal,Eramosa,early,121,17.10193087192588,394.12,-0.7266141706720602,1951.7,250,190,270,1.7012050538343186,2.686286879289708,0.7540243247706642,-0.272357335846828,-1.0272606698480418,5.3726199999999995,-6.498187255709646,2.4668368691989957,-2.933631896127071,-6.963411100030616,1.6755889408894467,60.97795322,114.619883,1996.491228,3.054256004975545,N
0.8566629063805027,0.8745646364340713,3,1,1,3-1-1,3-1,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,0,190,270,1.6819466410122408,1.8015100391393322,0.11962742817348826,3.208586307461761,0.773738770334201,4.966799999999999,-6.600213980078497,2.484204535560858,-2.1894752492903504,-7.375342489612093,1.3414664061138144,53.17006042,193.4138973,1784.138973,2.98015239982093,N
0.9701326877724451,0.9468775045829141,3,1,2,3-1-2,3-1,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,70,190,270,1.6819466410122408,1.8015100391393322,0.11962742817348826,3.208586307461761,0.773738770334201,4.966799999999999,-6.600213980078497,2.484204535560858,-2.1894752492903504,-7.375342489612093,1.3414664061138144,53.17006042,193.4138973,1784.138973,2.98015239982093,N
1.2040995563391608,1.0511758279097105,3,1,3,3-1-3,3-1,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,100,190,270,1.6819466410122408,1.8015100391393322,0.11962742817348826,3.208586307461761,0.773738770334201,4.966799999999999,-6.600213980078497,2.484204535560858,-2.1894752492903504,-7.375342489612093,1.3414664061138144,53.17006042,193.4138973,1784.138973,2.98015239982093,N
0.985410066415918,0.7703869721367254,3,1,4,3-1-4,3-1,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,130,190,270,1.6819466410122408,1.8015100391393322,0.11962742817348826,3.208586307461761,0.773738770334201,4.966799999999999,-6.600213980078497,2.484204535560858,-2.1894752492903504,-7.375342489612093,1.3414664061138144,53.17006042,193.4138973,1784.138973,2.98015239982093,N
1.0439261028528757,0.5633902539674813,3,1,5,3-1-5,3-1,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,160,190,270,1.6819466410122408,1.8015100391393322,0.11962742817348826,3.208586307461761,0.773738770334201,4.966799999999999,-6.600213980078497,2.484204535560858,-2.1894752492903504,-7.375342489612093,1.3414664061138144,53.17006042,193.4138973,1784.138973,2.98015239982093,N
1.0949218802680838,0.812316700927036,3,1,6,3-1-6,3-1,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,190,190,270,1.6819466410122408,1.8015100391393322,0.11962742817348826,3.208586307461761,0.773738770334201,4.966799999999999,-6.600213980078497,2.484204535560858,-2.1894752492903504,-7.375342489612093,1.3414664061138144,53.17006042,193.4138973,1784.138973,2.98015239982093,N
1.2513504601562175,1.0042000958482062,3,1,7,3-1-7,3-1,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,220,190,270,1.6819466410122408,1.8015100391393322,0.11962742817348826,3.208586307461761,0.773738770334201,4.966799999999999,-6.600213980078497,2.484204535560858,-2.1894752492903504,-7.375342489612093,1.3414664061138144,53.17006042,193.4138973,1784.138973,2.98015239982093,N
1.301577542719056,1.061294972550214,3,1,8,3-1-8,3-1,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,250,190,270,1.6819466410122408,1.8015100391393322,0.11962742817348826,3.208586307461761,0.773738770334201,4.966799999999999,-6.600213980078497,2.484204535560858,-2.1894752492903504,-7.375342489612093,1.3414664061138144,53.17006042,193.4138973,1784.138973,2.98015239982093,N
1.341963957317241,1.2764224698977764,3,1,9,3-1-9,3-1,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,190,190,270,1.6819466410122408,1.8015100391393322,0.11962742817348826,3.208586307461761,0.773738770334201,4.966799999999999,-6.600213980078497,2.484204535560858,-2.1894752492903504,-7.375342489612093,1.3414664061138144,53.17006042,193.4138973,1784.138973,2.98015239982093,N
1.3139140075174152,1.1872518163992516,3,1,10,3-1-10,3-1,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,220,190,270,1.6819466410122408,1.8015100391393322,0.11962742817348826,3.208586307461761,0.773738770334201,4.966799999999999,-6.600213980078497,2.484204535560858,-2.1894752492903504,-7.375342489612093,1.3414664061138144,53.17006042,193.4138973,1784.138973,2.98015239982093,N
1.3594224542871802,1.2108746765193363,3,1,11,3-1-11,3-1,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,250,190,270,1.6819466410122408,1.8015100391393322,0.11962742817348826,3.208586307461761,0.773738770334201,4.966799999999999,-6.600213980078497,2.484204535560858,-2.1894752492903504,-7.375342489612093,1.3414664061138144,53.17006042,193.4138973,1784.138973,2.98015239982093,N
0.9325832134006772,0.7992440673022608,3,2,1,3-2-1,3-2,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,0,190,270,1.613710119368326,1.8015100391393317,0.11962742817348826,3.208586307461761,0.773738770334201,4.99255,-6.523737334166734,2.3451340476276474,-1.5261869457037665,-8.00115954576983,1.6281735335151475,64.42453846,249.6,1775.815385,3.627884914399477,N
0.9181623405912805,0.8791473883936166,3,2,2,3-2-2,3-2,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,70,190,270,1.613710119368326,1.8015100391393317,0.11962742817348826,3.208586307461761,0.773738770334201,4.99255,-6.523737334166734,2.3451340476276474,-1.5261869457037665,-8.00115954576983,1.6281735335151475,64.42453846,249.6,1775.815385,3.627884914399477,N
0.8688001081943999,0.665959723192722,3,2,3,3-2-3,3-2,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,100,190,270,1.613710119368326,1.8015100391393317,0.11962742817348826,3.208586307461761,0.773738770334201,4.99255,-6.523737334166734,2.3451340476276474,-1.5261869457037665,-8.00115954576983,1.6281735335151475,64.42453846,249.6,1775.815385,3.627884914399477,N
0.8542995007005718,0.729174155377139,3,2,4,3-2-4,3-2,31226,HRC,Goldrush,mid-season,120,16.987582996732804,377.3,-0.7335358610445225,1947.44,130,190,270,1.613710119368326,1.8015100391393317,0.11962742817348826,3.208586307461761,0.773738770334201,4.99255,-6.523737334166734,2.3451340476276474,-1.5261869457037665,-8.00115954576983,1.6281735335151475,64.42453846,249.6,1775.815385,3.627884914399477,N
